,날짜,영화명,평점
2130,20190222,극장판 헬로카봇:옴파로스 섬의 비밀,8.79
2131,20190222,알리타: 배틀 엔젤,8.77
2132,20190222,주먹왕 랄프 2: 인터넷 속으로,8.73
2133,20190222,극한직업,8.68
2134,20190222,신데렐라:마법 반지의 비밀,8.64
2135,20190222,어둠 속의 댄서,8.43
2136,20190222,레토,8.40
2137,20190222,메리 포핀스 리턴즈,8.32
2138,20190222,내안의 그놈,8.31
2139,20190222,더 랍스터,7.88
2140,20190222,해피 데스데이 2 유,7.86
2141,20190222,님포매니악 볼륨2,7.79
2142,20190222,님포매니악 볼륨1,7.61
2143,20190222,사바하,7.51
2144,20190222,블랙 팬서,7.50
2145,20190222,킬링 디어,6.99
2146,20190222,콜드 체이싱,6.81
2147,20190222,뺑반,6.45
2148,20190222,타이탄,6.32
2149,20190222,미래의 미라이,6.13
2150,20190222,기묘한 가족,5.67
2151,20190222,PMC: 더 벙커,5.24
2152,20190223,그린 북,9.64
2153,20190223,가버나움,9.59
2154,20190223,보헤미안 랩소디,9.43
2155,20190223,언더독,9.42
2156,20190223,폴란드로 간 아이들,9.40
2157,20190223,쉰들러 리스트,9.36
2158,20190223,드래곤볼 슈퍼: 브로리,9.27
2159,20190223,드래곤 길들이기 3,9.26
2160,20190223,스파이더맨: 뉴 유니버스,9.25
2161,20190223,어느 가족,9.23
2162,20190223,"님아, 그 강을 건너지 마오",9.23
2163,20190223,러빙 빈센트,9.21
2164,20190223,빠삐용,9.19
2165,20190223,바울,9.17
2166,20190223,스타 이즈 본,9.15
2167,20190223,인생 후르츠,9.10
2168,20190223,로마,9.09
2169,20190223,증인,9.07
2170,20190223,말모이,9.06
2171,20190223,일일시호일,8.84
2172,20190223,레고 무비2,8.83
2173,20190223,극장판 헬로카봇:옴파로스 섬의 비밀,8.79
2174,20190223,알리타: 배틀 엔젤,8.77
2175,20190223,주먹왕 랄프 2: 인터넷 속으로,8.73
2176,20190223,극한직업,8.68
2177,20190223,신데렐라:마법 반지의 비밀,8.45
2178,20190223,어둠 속의 댄서,8.43
2179,20190223,레토,8.40
2180,20190223,메리 포핀스 리턴즈,8.32
2181,20190223,내안의 그놈,8.31
2182,20190223,더 랍스터,7.88
2183,20190223,해피 데스데이 2 유,7.83
2184,20190223,님포매니악 볼륨2,7.79
2185,20190223,님포매니악 볼륨1,7.61
2186,20190223,블랙 팬서,7.50
2187,20190223,사바하,7.39
2188,20190223,킬링 디어,6.99
2189,20190223,콜드 체이싱,6.69
2190,20190223,뺑반,6.42
2191,20190223,타이탄,6.32
2192,20190223,미래의 미라이,6.14
2193,20190223,기묘한 가족,5.67
2194,20190223,PMC: 더 벙커,5.24
2195,20190224,그린 북,9.64
2196,20190224,가버나움,9.60
2197,20190224,보헤미안 랩소디,9.43
2198,20190224,언더독,9.41
2199,20190224,폴란드로 간 아이들,9.40
2200,20190224,쉰들러 리스트,9.36
2201,20190224,드래곤 길들이기 3,9.26
2202,20190224,스파이더맨: 뉴 유니버스,9.25
2203,20190224,드래곤볼 슈퍼: 브로리,9.23
2204,20190224,어느 가족,9.23
2205,20190224,"님아, 그 강을 건너지 마오",9.23
2206,20190224,러빙 빈센트,9.21
2207,20190224,바울,9.18
2208,20190224,스타 이즈 본,9.15
2209,20190224,증인,9.10
2210,20190224,인생 후르츠,9.10
2211,20190224,로마,9.09
2212,20190224,말모이,9.06
2213,20190224,레고 무비2,8.83
2214,20190224,일일시호일,8.83
2215,20190224,극장판 헬로카봇:옴파로스 섬의 비밀,8.79
2216,20190224,알리타: 배틀 엔젤,8.77
2217,20190224,주먹왕 랄프 2: 인터넷 속으로,8.73
2218,20190224,극한직업,8.68
2219,20190224,어둠 속의 댄서,8.44
2220,20190224,레토,8.40
2221,20190224,메리 포핀스 리턴즈,8.31
2222,20190224,내안의 그놈,8.30
2223,20190224,신데렐라:마법 반지의 비밀,8.10
2224,20190224,더 랍스터,7.88
2225,20190224,해피 데스데이 2 유,7.83
2226,20190224,블랙 팬서,7.50
2227,20190224,사바하,7.30
2228,20190224,킬링 디어,6.99
2229,20190224,콜드 체이싱,6.53
2230,20190224,뺑반,6.37
2231,20190224,타이탄,6.32
2232,20190224,미래의 미라이,6.14
2233,20190224,기묘한 가족,5.67
2234,20190225,그린 북,9.64
2235,20190225,가버나움,9.60
2236,20190225,보헤미안 랩소디,9.43
2237,20190225,언더독,9.41
2238,20190225,폴란드로 간 아이들,9.40
2239,20190225,쉰들러 리스트,9.36
2240,20190225,드래곤 길들이기 3,9.26
2241,20190225,스파이더맨: 뉴 유니버스,9.25
2242,20190225,어느 가족,9.23
2243,20190225,"님아, 그 강을 건너지 마오",9.23
2244,20190225,드래곤볼 슈퍼: 브로리,9.22
2245,20190225,러빙 빈센트,9.21
2246,20190225,바울,9.18
2247,20190225,스타 이즈 본,9.15
2248,20190225,증인,9.10
2249,20190225,인생 후르츠,9.10
2250,20190225,로마,9.09
2251,20190225,말모이,9.06
2252,20190225,더 페이버릿: 여왕의 여자,8.94
2253,20190225,일일시호일,8.84
2254,20190225,레고 무비2,8.84
2255,20190225,극장판 헬로카봇:옴파로스 섬의 비밀,8.79
2256,20190225,알리타: 배틀 엔젤,8.77
2257,20190225,주먹왕 랄프 2: 인터넷 속으로,8.73
2258,20190225,극한직업,8.67
2259,20190225,사랑은 비가 갠 뒤처럼,8.61
2260,20190225,어둠 속의 댄서,8.44
2261,20190225,레토,8.40
2262,20190225,메리 포핀스 리턴즈,8.31
2263,20190225,내안의 그놈,8.30
2264,20190225,더 랍스터,7.88
2265,20190225,신데렐라:마법 반지의 비밀,7.87
2266,20190225,해피 데스데이 2 유,7.83
2267,20190225,블랙 팬서,7.50
2268,20190225,사바하,7.29
2269,20190225,킬링 디어,6.99
2270,20190225,콜드 체이싱,6.45
2271,20190225,뺑반,6.35
2272,20190225,타이탄,6.32
2273,20190225,기묘한 가족,5.68
2274,20190225,PMC: 더 벙커,5.24
2275,20190226,그린 북,9.63
2276,20190226,가버나움,9.60
2277,20190226,보헤미안 랩소디,9.43
2278,20190226,언더독,9.41
2279,20190226,폴란드로 간 아이들,9.40
2280,20190226,쉰들러 리스트,9.36
2281,20190226,드래곤 길들이기 3,9.26
2282,20190226,스파이더맨: 뉴 유니버스,9.24
2283,20190226,어느 가족,9.23
2284,20190226,"님아, 그 강을 건너지 마오",9.23
2285,20190226,드래곤볼 슈퍼: 브로리,9.22
2286,20190226,러빙 빈센트,9.21
2287,20190226,바울,9.18
2288,20190226,스타 이즈 본,9.15
2289,20190226,증인,9.10
2290,20190226,인생 후르츠,9.10
2291,20190226,로마,9.08
2292,20190226,말모이,9.06
2293,20190226,더 페이버릿: 여왕의 여자,8.96
2294,20190226,일일시호일,8.85
2295,20190226,레고 무비2,8.84
2296,20190226,델타 보이즈,8.79
2297,20190226,극장판 헬로카봇:옴파로스 섬의 비밀,8.79
2298,20190226,알리타: 배틀 엔젤,8.77
2299,20190226,주먹왕 랄프 2: 인터넷 속으로,8.72
2300,20190226,김광석,8.72
2301,20190226,극한직업,8.67
2302,20190226,사랑은 비가 갠 뒤처럼,8.59
2303,20190226,어둠 속의 댄서,8.43
2304,20190226,레토,8.40
2305,20190226,메리 포핀스 리턴즈,8.31
2306,20190226,내안의 그놈,8.29
2307,20190226,더 랍스터,7.88
2308,20190226,해피 데스데이 2 유,7.81
2309,20190226,신데렐라:마법 반지의 비밀,7.66
2310,20190226,블랙 팬서,7.50
2311,20190226,사바하,7.29
2312,20190226,킬링 디어,7.00
2313,20190226,콜드 체이싱,6.44
2314,20190226,뺑반,6.33
2315,20190226,기묘한 가족,5.68
2316,20190227,그린 북,9.63
2317,20190227,가버나움,9.60
2318,20190227,보헤미안 랩소디,9.43
2319,20190227,언더독,9.40
2320,20190227,폴란드로 간 아이들,9.40
2321,20190227,쉰들러 리스트,9.36
2322,20190227,드래곤 길들이기 3,9.26
2323,20190227,스파이더맨: 뉴 유니버스,9.23
2324,20190227,어느 가족,9.23
2325,20190227,"님아, 그 강을 건너지 마오",9.23
2326,20190227,드래곤볼 슈퍼: 브로리,9.22
2327,20190227,러빙 빈센트,9.21
2328,20190227,바울,9.18
2329,20190227,스타 이즈 본,9.15
2330,20190227,인생 후르츠,9.09
2331,20190227,증인,9.09
2332,20190227,로마,9.08
2333,20190227,말모이,9.06
2334,20190227,더 페이버릿: 여왕의 여자,8.97
2335,20190227,레고 무비2,8.84
2336,20190227,일일시호일,8.84
2337,20190227,극장판 헬로카봇:옴파로스 섬의 비밀,8.78
2338,20190227,델타 보이즈,8.77
2339,20190227,알리타: 배틀 엔젤,8.77
2340,20190227,주먹왕 랄프 2: 인터넷 속으로,8.72
2341,20190227,김광석,8.72
2342,20190227,극한직업,8.67
2343,20190227,사랑은 비가 갠 뒤처럼,8.59
2344,20190227,어둠 속의 댄서,8.43
2345,20190227,레토,8.40
2346,20190227,항거:유관순 이야기,8.35
2347,20190227,메리 포핀스 리턴즈,8.31
2348,20190227,내안의 그놈,8.29
2349,20190227,더 랍스터,7.88
2350,20190227,해피 데스데이 2 유,7.81
2351,20190227,신데렐라:마법 반지의 비밀,7.51
2352,20190227,블랙 팬서,7.50
2353,20190227,사바하,7.26
2354,20190227,킬링 디어,6.99
2355,20190227,콜드 체이싱,6.40
2356,20190227,뺑반,6.32
2357,20190227,기묘한 가족,5.68
2358,20190227,자전차왕 엄복동,3.71
2359,20190228,그린 북,9.63
2360,20190228,가버나움,9.60
2361,20190228,보헤미안 랩소디,9.43
2362,20190228,언더독,9.40
2363,20190228,폴란드로 간 아이들,9.40
2364,20190228,쉰들러 리스트,9.36
2365,20190228,드래곤 길들이기 3,9.26
2366,20190228,스파이더맨: 뉴 유니버스,9.23
2367,20190228,어느 가족,9.23
2368,20190228,"님아, 그 강을 건너지 마오",9.23
2369,20190228,러빙 빈센트,9.21
2370,20190228,드래곤볼 슈퍼: 브로리,9.21
2371,20190228,바울,9.18
2372,20190228,스타 이즈 본,9.15
2373,20190228,증인,9.09
2374,20190228,인생 후르츠,9.09
2375,20190228,로마,9.09
2376,20190228,말모이,9.06
2377,20190228,더 페이버릿: 여왕의 여자,8.95
2378,20190228,레고 무비2,8.84
2379,20190228,일일시호일,8.84
2380,20190228,델타 보이즈,8.79
2381,20190228,극장판 헬로카봇:옴파로스 섬의 비밀,8.78
2382,20190228,알리타: 배틀 엔젤,8.77
2383,20190228,주먹왕 랄프 2: 인터넷 속으로,8.72
2384,20190228,김광석,8.72
2385,20190228,극한직업,8.66
2386,20190228,사랑은 비가 갠 뒤처럼,8.61
2387,20190228,항거:유관순 이야기,8.59
2388,20190228,어둠 속의 댄서,8.43
2389,20190228,레토,8.41
2390,20190228,메리 포핀스 리턴즈,8.31
2391,20190228,내안의 그놈,8.29
2392,20190228,더 랍스터,7.88
2393,20190228,해피 데스데이 2 유,7.81
2394,20190228,블랙 팬서,7.50
2395,20190228,신데렐라:마법 반지의 비밀,7.36
2396,20190228,사바하,7.23
2397,20190228,킬링 디어,6.98
2398,20190228,"어쩌다, 결혼",6.65
2399,20190228,콜드 체이싱,6.40
2400,20190228,뺑반,6.31
2401,20190228,기묘한 가족,5.67
2402,20190228,PMC: 더 벙커,5.24
2403,20190228,자전차왕 엄복동,3.92
2404,20190301,그린 북,9.63
2405,20190301,가버나움,9.60
2406,20190301,보헤미안 랩소디,9.43
2407,20190301,언더독,9.41
2408,20190301,폴란드로 간 아이들,9.40
2409,20190301,쉰들러 리스트,9.36
2410,20190301,드래곤 길들이기 3,9.27
2411,20190301,스파이더맨: 뉴 유니버스,9.23
2412,20190301,러빙 빈센트,9.21
2413,20190301,드래곤볼 슈퍼: 브로리,9.19
2414,20190301,바울,9.18
2415,20190301,스타 이즈 본,9.15
2416,20190301,증인,9.10
2417,20190301,인생 후르츠,9.09
2418,20190301,로마,9.08
2419,20190301,말모이,9.06
2420,20190301,더 페이버릿: 여왕의 여자,8.89
2421,20190301,레고 무비2,8.84
2422,20190301,일일시호일,8.84
2423,20190301,델타 보이즈,8.80
2424,20190301,항거:유관순 이야기,8.78
2425,20190301,알리타: 배틀 엔젤,8.78
2426,20190301,극장판 헬로카봇:옴파로스 섬의 비밀,8.78
2427,20190301,주먹왕 랄프 2: 인터넷 속으로,8.72
2428,20190301,김광석,8.72
2429,20190301,극한직업,8.66
2430,20190301,사랑은 비가 갠 뒤처럼,8.61
2431,20190301,어둠 속의 댄서,8.43
2432,20190301,레토,8.41
2433,20190301,메리 포핀스 리턴즈,8.32
2434,20190301,더 랍스터,7.88
2435,20190301,해피 데스데이 2 유,7.80
2436,20190301,블랙 팬서,7.50
2437,20190301,사바하,7.22
2438,20190301,신데렐라:마법 반지의 비밀,7.10
2439,20190301,킬링 디어,6.98
2440,20190301,콜드 체이싱,6.40
2441,20190301,뺑반,6.31
2442,20190301,미래의 미라이,6.12
2443,20190301,"어쩌다, 결혼",5.87
2444,20190301,기묘한 가족,5.68
2445,20190301,자전차왕 엄복동,4.16
2446,20190302,그린 북,9.63
2447,20190302,가버나움,9.60
2448,20190302,보헤미안 랩소디,9.43
2449,20190302,언더독,9.41
2450,20190302,폴란드로 간 아이들,9.40
2451,20190302,쉰들러 리스트,9.36
2452,20190302,드래곤 길들이기 3,9.27
2453,20190302,스파이더맨: 뉴 유니버스,9.23
2454,20190302,러빙 빈센트,9.21
2455,20190302,드래곤볼 슈퍼: 브로리,9.19
2456,20190302,바울,9.18
2457,20190302,스타 이즈 본,9.15
2458,20190302,증인,9.09
2459,20190302,인생 후르츠,9.09
2460,20190302,로마,9.08
2461,20190302,말모이,9.07
2462,20190302,더 페이버릿: 여왕의 여자,8.87
2463,20190302,일일시호일,8.84
2464,20190302,레고 무비2,8.84
2465,20190302,델타 보이즈,8.80
2466,20190302,항거:유관순 이야기,8.78
2467,20190302,극장판 헬로카봇:옴파로스 섬의 비밀,8.78
2468,20190302,알리타: 배틀 엔젤,8.78
2469,20190302,주먹왕 랄프 2: 인터넷 속으로,8.72
2470,20190302,김광석,8.72
2471,20190302,극한직업,8.66
2472,20190302,사랑은 비가 갠 뒤처럼,8.61
2473,20190302,어둠 속의 댄서,8.43
2474,20190302,레토,8.41
2475,20190302,메리 포핀스 리턴즈,8.32
2476,20190302,내안의 그놈,8.29
2477,20190302,더 랍스터,7.88
2478,20190302,해피 데스데이 2 유,7.80
2479,20190302,님포매니악 볼륨2,7.79
2480,20190302,님포매니악 볼륨1,7.61
2481,20190302,블랙 팬서,7.50
2482,20190302,사바하,7.22
2483,20190302,킬링 디어,6.98
2484,20190302,신데렐라:마법 반지의 비밀,6.88
2485,20190302,콜드 체이싱,6.42
2486,20190302,뺑반,6.30
2487,20190302,미래의 미라이,6.12
2488,20190302,"어쩌다, 결혼",5.73
2489,20190302,기묘한 가족,5.70
2490,20190302,자전차왕 엄복동,4.26
2491,20190303,그린 북,9.63
2492,20190303,가버나움,9.60
2493,20190303,보헤미안 랩소디,9.43
2494,20190303,언더독,9.41
2495,20190303,폴란드로 간 아이들,9.40
2496,20190303,쉰들러 리스트,9.36
2497,20190303,드래곤 길들이기 3,9.27
2498,20190303,스파이더맨: 뉴 유니버스,9.23
2499,20190303,러빙 빈센트,9.21
2500,20190303,바울,9.18
2501,20190303,드래곤볼 슈퍼: 브로리,9.18
2502,20190303,스타 이즈 본,9.15
2503,20190303,증인,9.09
2504,20190303,인생 후르츠,9.09
2505,20190303,로마,9.08
2506,20190303,말모이,9.07
2507,20190303,일일시호일,8.85
2508,20190303,레고 무비2,8.84
2509,20190303,더 페이버릿: 여왕의 여자,8.83
2510,20190303,델타 보이즈,8.80
2511,20190303,항거:유관순 이야기,8.78
2512,20190303,알리타: 배틀 엔젤,8.78
2513,20190303,극장판 헬로카봇:옴파로스 섬의 비밀,8.78
2514,20190303,주먹왕 랄프 2: 인터넷 속으로,8.72
2515,20190303,김광석,8.72
2516,20190303,극한직업,8.66
2517,20190303,사랑은 비가 갠 뒤처럼,8.61
2518,20190303,어둠 속의 댄서,8.43
2519,20190303,레토,8.41
2520,20190303,메리 포핀스 리턴즈,8.32
2521,20190303,내안의 그놈,8.29
2522,20190303,더 랍스터,7.88
2523,20190303,해피 데스데이 2 유,7.80
2524,20190303,님포매니악 볼륨2,7.79
2525,20190303,님포매니악 볼륨1,7.61
2526,20190303,블랙 팬서,7.50
2527,20190303,사바하,7.23
2528,20190303,킬링 디어,6.99
2529,20190303,신데렐라:마법 반지의 비밀,6.78
2530,20190303,콜드 체이싱,6.43
2531,20190303,뺑반,6.29
2532,20190303,미래의 미라이,6.12
2533,20190303,기묘한 가족,5.74
2534,20190303,쇠파리,5.72
2535,20190303,"어쩌다, 결혼",5.59
2536,20190303,자전차왕 엄복동,4.31
2537,20190304,그린 북,9.63
2538,20190304,가버나움,9.60
2539,20190304,보헤미안 랩소디,9.43
2540,20190304,언더독,9.41
2541,20190304,폴란드로 간 아이들,9.40
2542,20190304,쉰들러 리스트,9.36
2543,20190304,드래곤 길들이기 3,9.27
2544,20190304,스파이더맨: 뉴 유니버스,9.23
2545,20190304,러빙 빈센트,9.21
2546,20190304,드래곤볼 슈퍼: 브로리,9.18
2547,20190304,바울,9.18
2548,20190304,스타 이즈 본,9.15
2549,20190304,인생 후르츠,9.09
2550,20190304,증인,9.08
2551,20190304,로마,9.08
2552,20190304,말모이,9.07
2553,20190304,우리 학교,8.98
2554,20190304,일일시호일,8.85
2555,20190304,더 페이버릿: 여왕의 여자,8.82
2556,20190304,델타 보이즈,8.80
2557,20190304,극장판 헬로카봇:옴파로스 섬의 비밀,8.78
2558,20190304,알리타: 배틀 엔젤,8.78
2559,20190304,항거:유관순 이야기,8.75
2560,20190304,주먹왕 랄프 2: 인터넷 속으로,8.72
2561,20190304,김광석,8.72
2562,20190304,극한직업,8.66
2563,20190304,"좋아해, 너를",8.47
2564,20190304,어둠 속의 댄서,8.43
2565,20190304,레토,8.41
2566,20190304,메리 포핀스 리턴즈,8.33
2567,20190304,내안의 그놈,8.29
2568,20190304,더 랍스터,7.88
2569,20190304,해피 데스데이 2 유,7.80
2570,20190304,님포매니악 볼륨2,7.79
2571,20190304,님포매니악 볼륨1,7.61
2572,20190304,블랙 팬서,7.50
2573,20190304,사바하,7.22
2574,20190304,킬링 디어,6.99
2575,20190304,신데렐라:마법 반지의 비밀,6.73
2576,20190304,안티크라이스트,6.54
2577,20190304,콜드 체이싱,6.42
2578,20190304,뺑반,6.28
2579,20190304,기묘한 가족,5.75
2580,20190304,쇠파리,5.72
2581,20190304,"어쩌다, 결혼",5.51
2582,20190304,자전차왕 엄복동,4.27
2583,20190305,그린 북,9.63
2584,20190305,가버나움,9.60
2585,20190305,보헤미안 랩소디,9.43
2586,20190305,언더독,9.41
2587,20190305,폴란드로 간 아이들,9.40
2588,20190305,쉰들러 리스트,9.36
2589,20190305,드래곤 길들이기 3,9.27
2590,20190305,스파이더맨: 뉴 유니버스,9.23
2591,20190305,러빙 빈센트,9.21
2592,20190305,바울,9.18
2593,20190305,드래곤볼 슈퍼: 브로리,9.18
2594,20190305,스타 이즈 본,9.15
2595,20190305,로마,9.08
2596,20190305,증인,9.08
2597,20190305,인생 후르츠,9.08
2598,20190305,말모이,9.07
2599,20190305,우리 학교,8.98
2600,20190305,일일시호일,8.85
2601,20190305,더 페이버릿: 여왕의 여자,8.82
2602,20190305,델타 보이즈,8.80
2603,20190305,극장판 헬로카봇:옴파로스 섬의 비밀,8.78
2604,20190305,알리타: 배틀 엔젤,8.78
2605,20190305,김광석,8.72
2606,20190305,항거:유관순 이야기,8.70
2607,20190305,극한직업,8.66
2608,20190305,"좋아해, 너를",8.47
2609,20190305,어둠 속의 댄서,8.43
